track_popularity,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,album_songs,popular,genre_pop,genre_rap,genre_dance pop,genre_hip hop,genre_pop rap,genre_rock,genre_r&b,genre_trap,genre_urban contemporary,genre_southern hip hop,genre_modern rock,genre_electro,genre_edm,genre_canadian pop,genre_house
76,71,0.49,0.885,3.0,61.0,1.0,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,56,0.5,0.292,0.0,93.0,1.0,0.0323,0.746,0.0,0.188,0.37,145.879,185200.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,87,0.66,0.805,1.0,72.0,0.0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,55,0.813,0.616,8.0,87.0,1.0,0.0495,0.000132,0.705,0.0658,0.744,119.977,259934.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,78,0.555,0.772,1.0,69.0,1.0,0.0523,0.315,0.0,0.105,0.346,86.921,231213.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0.807,0.887,9.0,57.0,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,84,0.841,0.522,10.0,77.0,0.0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947.0,2,False,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
75,72,0.729,0.65,5.0,54.0,1.0,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160.0,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,59,0.407,0.147,2.0,94.0,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,71,0.856,0.527,2.0,71.0,1.0,0.0997,0.392,0.0,0.11,0.386,98.052,266840.0,2,False,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
75,66,0.742,0.595,9.0,87.0,1.0,0.107,0.15,0.0,0.111,0.431,101.013,227000.0,1,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
75,85,0.583,0.621,5.0,83.0,0.0,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480.0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,86,0.738,0.482,6.0,95.0,0.0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,87,0.806,0.608,1.0,84.0,1.0,0.0659,0.0113,0.0,0.635,0.849,95.049,219840.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,76,0.407,0.725,5.0,72.0,0.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267.0,2,False,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
73,76,0.494,0.951,9.0,62.0,1.0,0.132,0.000569,0.0,0.327,0.441,160.025,202496.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,55,0.794,0.51,9.0,86.0,1.0,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561.0,1,False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
73,100,0.588,0.791,7.0,74.0,1.0,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,81,0.399,0.787,1.0,45.0,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,70,0.749,0.865,3.0,71.0,1.0,0.0413,0.00536,0.0,0.198,0.371,111.914,216013.0,2,False,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
72,85,0.47,0.793,0.0,95.0,1.0,0.26,0.164,1.31e-06,0.313,0.216,170.1,215947.0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,87,0.818,0.67,8.0,64.0,0.0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,235382.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,75,0.723,0.777,7.0,54.0,1.0,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,76,0.818,0.799,1.0,61.0,0.0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733.0,1,False,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
71,58,0.468,0.692,2.0,60.0,1.0,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70,64,0.684,0.71,11.0,55.0,0.0,0.0779,0.0132,0.0,0.444,0.451,93.007,222187.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,65,0.711,0.508,7.0,86.0,1.0,0.0502,0.0355,0.0,0.141,0.663,98.098,217800.0,1,False,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
70,61,0.76,0.886,9.0,72.0,0.0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,189399.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,67,0.912,0.716,10.0,61.0,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938.0,1,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
69,63,0.692,0.831,9.0,73.0,1.0,0.034,0.0146,0.0,0.103,0.676,114.972,224294.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,81,0.421,0.791,9.0,69.0,1.0,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,67,0.609,0.885,0.0,73.0,1.0,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,165441.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
69,82,0.654,0.83,10.0,68.0,1.0,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
69,72,0.736,0.761,4.0,73.0,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427.0,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,86,0.964,0.605,9.0,79.0,1.0,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240.0,1,False,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
68,60,0.705,0.78,7.0,79.0,1.0,0.0805,0.456,0.00152,0.115,0.457,142.028,218228.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,77,0.76,0.652,6.0,86.0,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,177685.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,48,0.83,0.52,0.0,94.0,1.0,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907.0,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
67,53,0.838,0.72,7.0,61.0,0.0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,251987.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,71,0.753,0.801,4.0,50.0,1.0,0.0296,0.403,0.0,0.128,0.794,128.011,203467.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,100,0.646,0.794,7.0,78.0,1.0,0.19,0.0885,6.16e-06,0.201,0.287,170.216,211933.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,0.743,0.72,11.0,57.0,1.0,0.124,0.192,0.000386,0.109,0.519,163.99,209423.0,1,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
66,73,0.596,0.738,8.0,49.0,1.0,0.0411,0.109,0.0,0.0947,0.461,127.961,217347.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,53,0.65,0.786,9.0,73.0,1.0,0.0463,0.019,0.0,0.323,0.446,124.96,198307.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,76,0.572,0.499,2.0,71.0,1.0,0.0311,0.0283,0.0,0.213,0.108,101.593,237248.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,78,0.789,0.916,0.0,51.0,1.0,0.249,0.0135,8.09e-06,0.077,0.658,127.956,183750.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,83,0.688,0.841,2.0,71.0,1.0,0.179,0.204,0.000295,0.229,0.743,133.912,192670.0,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,67,0.67,0.476,9.0,79.0,0.0,0.0406,0.328,0.0,0.104,0.235,96.975,231907.0,2,False,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
64,77,0.635,0.691,0.0,68.0,1.0,0.258,0.555,0.0,0.097,0.638,82.142,217419.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,81,0.719,0.935,7.0,57.0,1.0,0.0589,0.167,0.0,0.0973,0.738,120.022,224227.0,2,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,82,0.638,0.816,2.0,74.0,1.0,0.0308,0.00149,0.00115,0.195,0.386,112.014,190014.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,63,0.787,0.837,1.0,73.0,1.0,0.0556,0.0926,0.0,0.155,0.918,122.004,185629.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,62,0.867,0.477,9.0,85.0,0.0,0.049,0.00843,0.175,0.113,0.614,124.979,223480.0,1,False,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
62,63,0.636,0.761,9.0,88.0,0.0,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
62,87,0.633,0.0519,10.0,132.0,0.0,0.0365,0.562,0.0,0.097,0.204,76.034,300747.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,83,0.616,0.789,7.0,68.0,0.0,0.0377,0.053,0.0,0.142,0.621,83.066,227360.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,63,0.308,0.769,11.0,86.0,0.0,0.065,0.0331,0.0,0.214,0.488,81.853,254880.0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,77,0.697,0.621,9.0,83.0,0.0,0.25,0.0802,0.0,0.162,0.721,81.946,193296.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,72,0.68,0.84,9.0,58.0,1.0,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,213213.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,78,0.308,0.563,0.0,96.0,1.0,0.0719,0.527,4.58e-06,0.134,0.109,85.901,688453.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,59,0.733,0.676,10.0,75.0,0.0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581.0,1,False,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
85,72,0.856,0.609,0.0,85.0,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,87,0.781,0.445,2.0,78.0,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,281560.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,79,0.689,0.481,10.0,87.0,1.0,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526.0,1,True,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
80,87,0.845,0.567,5.0,90.0,0.0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,73,0.723,0.809,7.0,48.0,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,2,False,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
77,94,0.659,0.381,2.0,77.0,0.0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227.0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80,78,0.262,0.606,8.0,82.0,1.0,0.0484,0.247,0.0,0.125,0.275,189.857,252534.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,79,0.527,0.835,6.0,72.0,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,78,0.64,0.74,4.0,61.0,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320.0,1,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
86,81,0.588,0.521,10.0,97.0,1.0,0.0329,0.0678,0.149,0.123,0.337,85.012,260173.0,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
86,87,0.609,0.378,4.0,99.0,1.0,0.438,0.835,0.0,0.28,0.515,100.418,233720.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,67,0.578,0.866,1.0,58.0,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038,199080.0,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
85,68,0.489,0.505,10.0,90.0,0.0,0.117,0.579,0.000333,0.104,0.337,163.255,213707.0,1,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,87,0.628,0.593,8.0,70.0,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,77,0.765,0.356,11.0,74.0,0.0,0.195,0.223,0.0,0.0963,0.189,96.991,198293.0,3,True,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
88,94,0.585,0.564,0.0,84.0,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253.0,3,True,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
83,84,0.646,0.823,2.0,61.0,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,227267.0,4,True,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
83,87,0.654,0.76,0.0,56.0,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,200787.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,81,0.721,0.802,1.0,76.0,1.0,0.0583,0.0921,0.0,0.694,0.724,124.022,229360.0,1,True,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
83,100,0.598,0.786,2.0,74.0,1.0,0.0383,0.00253,0.0016,0.117,0.456,95.019,231000.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,66,0.611,0.797,6.0,88.0,0.0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107.0,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81,74,0.694,0.712,7.0,59.0,0.0,0.046,0.132,0.0,0.211,0.799,98.023,201122.0,3,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,82,0.73,0.703,0.0,75.0,0.0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,84,0.738,0.868,11.0,64.0,0.0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640.0,1,True,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
85,94,0.705,0.769,9.0,74.0,0.0,0.0425,0.113,0.0,0.105,0.583,107.949,213520.0,3,True,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
81,87,0.472,0.714,1.0,64.0,0.0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,60,0.509,0.671,1.0,75.0,1.0,0.0678,0.304,0.0,0.0452,0.55,118.413,227480.0,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,94,0.891,0.628,2.0,89.0,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067.0,5,True,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
81,82,0.647,0.823,2.0,71.0,1.0,0.0762,0.0598,0.0,0.119,0.396,99.933,230333.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,76,0.636,0.815,5.0,70.0,0.0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80,77,0.583,0.61,5.0,75.0,0.0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,83,0.656,0.627,7.0,82.0,0.0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066.0,4,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,81,0.566,0.664,4.0,72.0,0.0,0.0464,0.634,0.0,0.116,0.437,128.945,241693.0,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80,87,0.582,0.272,2.0,75.0,1.0,0.0501,0.875,0.0,0.13,0.354,205.846,188238.0,1,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,75,0.63,0.53,0.0,86.0,1.0,0.0434,0.4,0.0,0.177,0.417,108.038,225053.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,0.704,0.634,11.0,86.0,0.0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,271640.0,4,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
79,69,0.526,0.862,2.0,77.0,1.0,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200.0,4,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
79,60,0.564,0.714,7.0,69.0,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,204013.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,94,0.505,0.68,7.0,69.0,1.0,0.0714,0.0796,0.0,0.0465,0.539,168.022,235653.0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78,76,0.688,0.702,7.0,68.0,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191.0,4,False,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
78,77,0.775,0.68,0.0,74.0,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,81,0.752,0.754,1.0,82.0,1.0,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,69,0.506,0.805,1.0,61.0,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,56,0.886,0.427,6.0,100.0,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184.0,2,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78,77,0.64,0.635,8.0,87.0,0.0,0.226,0.271,0.0,0.319,0.475,100.034,223187.0,4,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,71,0.418,0.724,5.0,57.0,1.0,0.0964,0.213,0.0,0.112,0.604,78.521,238320.0,2,False,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
76,68,0.746,0.873,7.0,58.0,1.0,0.128,0.0244,0.0,0.354,0.817,148.075,222093.0,2,False,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
76,86,0.884,0.657,6.0,65.0,0.0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
76,72,0.776,0.875,4.0,74.0,1.0,0.0575,0.0343,0.0,0.314,0.849,111.988,211786.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,73,0.778,0.566,2.0,84.0,0.0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
76,83,0.376,0.595,3.0,77.0,1.0,0.0496,0.303,0.0,0.095,0.265,144.361,290900.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,100,0.554,0.666,8.0,87.0,1.0,0.0747,0.0702,0.00593,0.106,0.472,140.056,220440.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,68,0.618,0.717,7.0,75.0,1.0,0.318,0.00256,0.0,0.625,0.603,190.05,196693.0,1,False,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
76,57,0.432,0.781,4.0,60.0,0.0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
76,71,0.595,0.389,2.0,96.0,1.0,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,67,0.884,0.765,8.0,58.0,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,93,0.713,0.526,1.0,70.0,1.0,0.032,0.00767,0.000148,0.124,0.131,131.05,262693.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
76,83,0.688,0.533,6.0,92.0,0.0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,83,0.616,0.789,7.0,68.0,0.0,0.0377,0.053,0.0,0.142,0.621,83.066,227373.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,74,0.583,0.732,11.0,75.0,0.0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428.0,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,100,0.654,0.655,11.0,86.0,0.0,0.106,0.0294,0.0,0.139,0.221,170.16,200107.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,69,0.389,0.665,0.0,79.0,1.0,0.0644,0.178,0.000732,0.116,0.199,117.055,193547.0,4,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
74,64,0.612,0.921,7.0,45.0,1.0,0.085,0.0183,0.0,0.0576,0.446,139.988,202173.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,84,0.823,0.563,6.0,70.0,1.0,0.0443,0.0399,0.0,0.0851,0.682,98.031,225227.0,1,False,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
73,94,0.852,0.553,1.0,86.0,1.0,0.187,0.0559,0.0,0.332,0.656,142.079,205879.0,2,False,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
73,76,0.407,0.725,5.0,72.0,0.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267.0,2,False,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
73,67,0.752,0.775,9.0,86.0,1.0,0.0546,0.0324,0.0,0.351,0.595,122.014,199263.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,83,0.578,0.43,5.0,78.0,0.0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,70,0.891,0.486,6.0,89.0,1.0,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080.0,1,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
73,64,0.699,0.883,5.0,50.0,0.0,0.219,0.0288,0.0,0.817,0.499,127.961,211975.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
73,89,0.536,0.486,11.0,104.0,0.0,0.0346,0.244,0.00788,0.12,0.0968,131.988,257573.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,52,0.513,0.768,4.0,68.0,0.0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,210580.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,0.62,0.805,5.0,74.0,1.0,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,204764.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
72,75,0.775,0.825,7.0,73.0,1.0,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,69,0.617,0.759,0.0,83.0,0.0,0.0678,0.0026,0.0,0.419,0.324,122.924,218773.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,85,0.747,0.705,9.0,71.0,0.0,0.126,0.0128,0.0,0.126,0.56,136.024,213507.0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,55,0.712,0.564,8.0,81.0,1.0,0.047,0.0266,0.0,0.0874,0.411,95.95,207747.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,60,0.681,0.521,0.0,76.0,1.0,0.141,0.12,8.41e-05,0.108,0.181,94.997,229747.0,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,54,0.556,0.657,0.0,78.0,1.0,0.0265,0.17,0.0,0.113,0.79,80.529,203653.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,83,0.59,0.833,5.0,81.0,0.0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,240439.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,59,0.733,0.676,10.0,75.0,0.0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581.0,1,False,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
71,68,0.546,0.311,1.0,101.0,1.0,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,76,0.657,0.827,5.0,60.0,1.0,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186.0,4,False,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
71,71,0.376,0.821,0.0,59.0,1.0,0.104,0.0785,0.0,0.0823,0.331,120.462,199453.0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
71,73,0.644,0.57,9.0,84.0,1.0,0.052,0.484,0.0,0.299,0.527,113.945,212424.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,73,0.747,0.877,9.0,57.0,0.0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138.0,2,False,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
71,72,0.589,0.658,11.0,72.0,0.0,0.203,0.0242,0.0,0.118,0.251,77.521,223973.0,1,False,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
70,72,0.629,0.572,5.0,96.0,1.0,0.0307,0.32,0.000853,0.109,0.182,93.997,188960.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,63,0.78,0.68,4.0,78.0,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,67,0.733,0.408,7.0,89.0,0.0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854.0,2,False,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
70,60,0.783,0.467,6.0,97.0,1.0,0.0503,0.729,0.809,0.109,0.236,90.838,237793.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,83,0.672,0.593,11.0,60.0,0.0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,62,0.495,0.931,2.0,72.0,0.0,0.0469,0.0025,0.0819,0.246,0.617,104.05,244293.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
